[,5],108.00-109.00,sec,815,KBytes,6.68,Mbits/sec
[,5],109.00-110.00,sec,723,KBytes,5.92,Mbits/sec
[,5],110.00-111.00,sec,699,KBytes,5.73,Mbits/sec
[,5],111.00-112.00,sec,774,KBytes,6.34,Mbits/sec
[,5],112.00-113.00,sec,804,KBytes,6.59,Mbits/sec
[,5],113.00-114.00,sec,796,KBytes,6.52,Mbits/sec
[,5],114.00-115.00,sec,789,KBytes,6.46,Mbits/sec
[,5],115.00-116.00,sec,796,KBytes,6.52,Mbits/sec
[,5],116.00-117.00,sec,796,KBytes,6.52,Mbits/sec
[,5],117.00-118.00,sec,804,KBytes,6.59,Mbits/sec
[,5],118.00-119.00,sec,791,KBytes,6.48,Mbits/sec
[,5],119.00-120.00,sec,827,KBytes,6.77,Mbits/sec
[,5],120.00-120.58,sec,469,KBytes,6.67,Mbits/sec
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
[,ID],Interval,Transfer,Bitrate
[,5],0.00-120.58,sec,44.7,MBytes,3.11,Mbits/sec,receiver
