[,5],83.00-84.00,sec,1.49,MBytes,12.5,Mbits/sec
[,5],84.00-85.00,sec,1.47,MBytes,12.4,Mbits/sec
[,5],85.00-86.00,sec,1.49,MBytes,12.5,Mbits/sec
[,5],86.00-87.00,sec,1.10,MBytes,9.22,Mbits/sec
[,5],87.00-88.00,sec,344,KBytes,2.81,Mbits/sec
[,5],88.00-89.00,sec,513,KBytes,4.21,Mbits/sec
[,5],89.00-90.00,sec,427,KBytes,3.49,Mbits/sec
[,5],90.00-91.00,sec,488,KBytes,4.00,Mbits/sec
[,5],91.00-92.00,sec,631,KBytes,5.17,Mbits/sec
[,5],92.00-93.00,sec,1.19,MBytes,9.94,Mbits/sec
[,5],93.00-94.00,sec,653,KBytes,5.35,Mbits/sec
[,5],94.00-95.00,sec,463,KBytes,3.80,Mbits/sec
[,5],95.00-96.00,sec,615,KBytes,5.04,Mbits/sec
[,5],96.00-97.00,sec,815,KBytes,6.67,Mbits/sec
[,5],97.00-98.00,sec,359,KBytes,2.94,Mbits/sec
[,5],98.00-99.00,sec,1.38,MBytes,11.5,Mbits/sec
[,5],99.00-100.00,sec,825,KBytes,6.76,Mbits/sec
[,5],100.00-101.00,sec,631,KBytes,5.17,Mbits/sec
[,5],101.00-102.00,sec,504,KBytes,4.13,Mbits/sec
[,5],102.00-103.00,sec,721,KBytes,5.91,Mbits/sec
[,5],103.00-104.00,sec,1.05,MBytes,8.79,Mbits/sec
[,5],104.00-105.00,sec,675,KBytes,5.53,Mbits/sec
[,5],105.00-106.00,sec,612,KBytes,5.01,Mbits/sec
[,5],106.00-107.00,sec,430,KBytes,3.53,Mbits/sec
[,5],107.00-108.00,sec,562,KBytes,4.60,Mbits/sec
[,5],108.00-109.00,sec,753,KBytes,6.17,Mbits/sec
[,5],109.00-110.00,sec,798,KBytes,6.54,Mbits/sec
[,5],110.00-111.00,sec,384,KBytes,3.15,Mbits/sec
[,5],111.00-112.00,sec,565,KBytes,4.63,Mbits/sec
[,5],112.00-113.00,sec,945,KBytes,7.74,Mbits/sec
[,5],113.00-114.00,sec,864,KBytes,7.07,Mbits/sec
[,5],114.00-115.00,sec,1014,KBytes,8.30,Mbits/sec
[,5],115.00-116.00,sec,965,KBytes,7.90,Mbits/sec
[,5],116.00-117.00,sec,1.06,MBytes,8.89,Mbits/sec
[,5],117.00-118.00,sec,758,KBytes,6.21,Mbits/sec
[,5],118.00-119.00,sec,741,KBytes,6.07,Mbits/sec
[,5],119.00-120.00,sec,704,KBytes,5.77,Mbits/sec
[,5],120.00-120.76,sec,488,KBytes,5.30,Mbits/sec
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
[,ID],Interval,Transfer,Bitrate
[,5],0.00-120.76,sec,149,MBytes,10.3,Mbits/sec,receiver
